"","date","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128"
"102",1967-06-01,0.00391267918069715,0.00389864041565779,0.00584422446368471,0.00740101464838006,0.0295136893830907,-0.000126286189930713,0.00114175456642229,-0.000213860077999062,0.00299185611559771,-0.0108817248065747,0.00830433523881879,-0.00542494972592111,-0.0020689767470552,-0.00703616874185498,0.00143024235772105,-0.00142412261412961,-0.0182321513919659,0.0178606515632413,-0.541499999999999,-7,-0.0246753369999999,0.00645276610444867,0.00586005106560528,0.1,-0.399999999999999,0.0749208701797883,-0.024609743095966,0.0119190922372105,0.0298529631496818,-0.0198026272961798,-0.0160345498472569,0.00197914352491857,-0.000826825954314714,-0.00232018665569722,0.000612932903036878,-0.00112220862411228,-0.00210709619437743,0.000434373423177092,0.00337015006446251,0.00131777857138182,-0.000223810209876163,0.00302042754822551,0.00520665022635569,0.00521558901354169,40.1,0,40.4,7.12929754892937,5.25749537202778,5.78996017089725,6.22455842927536,5.40717177146012,7.06390396147207,5.42053499927229,5.72358510195238,6.00635315960173,5.44241771052179,NA,0.0174833634607801,NA,0.0138738221823136,0.00177638867805285,-0.0206622520000002,-0.00120219339387084,-0.000702651709451274,0.00358852059733206,0.00807588866293152,0.0138304806966216,0.0107712971643897,0.00815180212246958,0.00147051401320919,0.00312316614288921,-0.000224289000000016,-0.012607492283621,-0.00988908159931068,0.0397377420000002,-0.012596788954959,0.04,-0.0199999999999996,-0.0600000000000001,0.0900000000000003,0.33,0.26,0.17,0.2,0.19,0.67,-0.44,-0.09,0.5,1.03,1.04,1.46,2.17,NA,0.000139004726384506,3.61920293858731e-05,-0.00204005009819341,-0.00157196389113537,0.00561001244538684,0.00561001244538684,0.0031104224143923,-0.00334509086301793,0,0.0126359515896919,0.00602411460338059,0.00196267865562172,-0.00302572091653719,0.00355221938165151,-7.50612687649976e-06,-6.50772629828822e-06,0.0069686693160933,-9.07247547088375e-06,0.00571430126343841,-8.91071022834922e-06,0.00130304159271288,-0.00119902958372897,0.00226153544551355,0.00130890717729715,-1.23984105238062e-05,-7.022499310394e-05,-0.00372439909098232,NA,-0.000510747741339301,0.00690292336987319,0.00637614474065273,-0.000534465818856411,17.5138
"103",1967-07-01,0.00513304837010864,0.00456901336859339,-0.00355850918282874,-0.0064831640828622,-0.00695233199067502,-0.00227869575188766,-0.00346681253209269,-0.00566307031534441,-0.00145511356038908,0.0133146407382294,-0.00722898515723136,-0.0203134503709488,-0.000377745897266912,-0.00792298849757067,-0.00908032625173805,-0.00406050160347959,-0.0203322818663256,-0.0117725335231524,-0.761700000000005,-59,-0.00314788700000013,0.0025075303637383,0.0032527347594602,-0.1,0,-0.0370634173768876,-0.022910509520532,-0.0239819646864854,-0.041281658973304,0.00664454271866877,-0.0182693206532285,0.00209665978750451,0.000505363757797639,0.00248570846357321,0.011877709306793,-0.00157321079755945,-0.00284704237861888,0.000434184824825934,0.00288292578084892,0.00278487067892819,0.00182099949686609,0.0031452895072519,0.0042105325363444,0.000866626278348548,40.2,0.0999999999999996,40.5,7.21817683840341,5.56068163101553,5.84932477994686,6.23244801655052,5.51342874616498,7.07072410726028,5.42934562895444,5.79605775076537,5.98141421125448,5.41164605185504,NA,-0.035513071297455,NA,0.00794018838691812,0.00382626424106824,0.0103311260000001,-0.00117627965899025,-0.00107850077103766,0.00555667236463186,0.00288712377620648,0.0138847523803571,0.0144226181398403,-0.000753024910130407,-0.000414328063256253,-0.00230103723411457,-0.000786703,0.0171333620780407,0.0179895309133915,-0.0467098610000001,0.0183665329249112,-0.19,0.27,0.67,0.83,0.529999999999999,0.220000000000001,0.140000000000001,0.14,0.109999999999999,1.13,0.42,0.93,1.22,1.44,1.37,1.79,2.47,NA,0.00164342378288262,0.000253583736200547,-0.00139822555718783,-0.00240896994102287,-0.00843886864586452,-0.0112439195734728,-0.0031104224143923,-0.0127898690971193,0,-0.00506971120637623,-0.00302561160712411,-1.54393061575497e-05,0.00602411460338059,-0.00359048590801203,0.00271362494869054,-6.4746501258206e-06,-0.0069686693160933,-9.01806769837421e-06,-0.00286934913120707,-8.8577489805175e-06,0.000152388872292075,0.00457011150890452,0.000335789595843128,-0.00131995642547578,0.00695635775985082,0.00267442331742984,0.00740744127786186,NA,-0.00141456024367947,-0.00545324371816491,-0.00162304968841376,0.0279149338194902,10.577
"104",1967-08-01,0.00467338823282759,0.00431092817284728,0.00299958230784991,0.013343223127082,0.000243338539595683,0.0189777097756347,0.012418836507412,0.0109682695133135,0.00966375904893724,0.0112723452661059,0.00913561626418691,0.0182876444545554,0.0293072375532786,0.0448572391961788,0.0147455953660893,0.0185925500654505,-0.0183358574856398,0.0109322551751823,1.1844,90,0.0302095250000001,0.00319637329415912,0.00330906542948384,0,0.6,-0.0290412747934283,0.0726170417027729,0.0680215260973194,-0.0797234738320389,0.281037529733112,-0.0683502835595977,0.00386273401042381,0.00526811268999339,-0.0229356333151545,0.00272109011435973,0.00678082678849989,0.0104301037031309,0.00101236540571925,0.00316842703844777,0.00185228115010361,0.00537969433182539,0.00148721026816823,0.00515797404026763,0.00397683588009023,40.3,0.1,40.6,7.24921505711439,5.19849703126583,5.96100533962327,6.34212141872115,5.6021188208797,7.11395610956603,5.39362754635236,5.82008293035236,6.00881318544259,5.57972982598622,NA,0.0209137152179206,NA,0.00316057527841096,0.00795975044266761,-0.0103311260000001,0.00274814577210947,0.000319485898385707,0.00585393193396477,-0.0145522991183444,-0.0304748089941418,-0.02896276437135,-0.0151888165960168,4.90247113651421e-05,0.00218870257790016,-0.000362257000000005,0.015786994540159,0.0167905179129901,-0.041900424,0.0174363947301805,0.11,0.0800000000000001,0.0599999999999996,0.11,0.12,0.0799999999999992,0.12,0.04,0.0700000000000003,1.1,0.37,0.93,1.23,1.41,1.38,1.72,2.43,NA,0.00288680469760716,0.000760641598487766,-0.000717797827180178,-0.00185701074721274,0.00279720462106114,0.0056101018552166,0,0.00318979536810016,0.0230652729309959,0.00253485560318811,-8.96414789020028e-06,-1.53186861169274e-05,-0.00302561160712411,-1.2574899244111e-05,-2.95372982259678e-05,0.00252200452787399,0.00346620797648622,-8.96414789020028e-06,0.0028207854034461,0.00294540663893095,-0.000227508133374688,-0.0017965473259034,-0.00041603740621543,0.000431390273617716,-0.00700509189080911,-0.00828341543073563,-5.44669726030289e-05,NA,0.00133539171894359,-0.00400356406645663,0.000937842576913539,-0.00872657523617804,12.2316
"105",1967-09-01,0.000791668031355997,0.00139335658372808,0.00831167418465961,0.00352401490437337,0.0279906318066168,-0.00162423347320306,0.00139543667173569,0.000303884194835291,0.001967853525628,-0.00311085719895265,0.00413331048366494,-0.00514410041671498,-0.00653386578848902,-0.0176107534156182,0.0147112194187407,-0.000170088475742958,-0.0117925927720237,0.0198292656780721,-0.427399999999992,-36,-0.0168428170000001,0.00128597533218233,0.00116293848864935,0,-0.5,0.0441518675318493,-0.0362080145113453,0.0157483569681389,0.171194877329198,-0.210721031315653,0.0170107795188414,0.000317443524171068,-0.00513033052338052,-0.005263616872897,0.000603682481358447,-0.00621868162781958,-0.0135620148851299,0.00533411486042823,0.00300073551353996,0.00177188906571679,-0.00152502015258804,0.00477384488770305,0.00417135210979858,0.00284323630991068,40.3,0,40.6,7.2591161280971,5.62762111369064,5.78382518232974,6.3297209055227,5.54126354515843,7.15383380157884,5.49306144334055,5.89440283426485,6.06145691892802,5.4971682252932,NA,-0.0181337062208389,NA,0.00175730615572078,0.00406106171642939,0,-0.00339419968522758,-0.00124266268219575,0.00458026057555561,0.00998096508069501,0.0261513763610037,0.0246054527935065,0.00534535531632852,0.00141163274421796,-0.000872170953679863,0.000156495000000006,0.0138730548682471,0.0165132455611685,-0.0355165849999999,0.0156809167239613,0.0900000000000003,0,0.15,0.13,0.11,0.0900000000000007,0.0199999999999996,0.0300000000000002,0.0700000000000003,1.01,0.43,0.97,1.25,1.41,1.31,1.66,2.41,NA,0.00147482455583781,-0.000688279820500348,-0.000574609460952891,-0.000557776346152158,-0.00279720462106114,-7.84630654715457e-06,0.00310077767824835,-0.00320000273067089,-0.0230652729309959,0,-8.91071022834922e-06,-0.00390625496706498,0.00594343437940514,0.00350245592028919,-0.00542006746933898,-2.55079265896185e-05,-1.19731083985108e-05,0.00296285967892906,-0.00284486119403615,-0.00297166679833127,-0.000117612032961567,-0.00047634898853488,-0.00155500662573305,0.00107925565305544,-1.19731083987329e-05,0.0054273308202859,-0.00735297430525883,NA,-0.00162329990660215,-0.0175099085523538,-0.00711415294294149,0.010762801434697,12.835
"106",1967-10-01,0.00134294409471458,0.00032582456116792,-0.00943046600631714,-0.00696281364918505,-0.0153378458507696,0.00811136728509654,0.00521165721930084,0.00669786386467264,0.0133110613351199,0.0182925378695713,0.0115282635999252,-0.00832462411810964,0.0125489614436063,0.00863728978120104,0.0138934208454353,0.0083063165955144,0.0531616187310164,0.00324689979268733,0.305699999999987,69,-0.039633563,0.00489725732936641,0.00262833278954666,0.2,0.299999999999999,0.0370958047410301,0.0721907323908511,0.0521857531705701,0.0275879565188291,0.0941872150597014,0.00161606868832465,0.000921526778158821,0.00018368002990421,-0.00306905611741826,-0.000301795686612039,0.000337135475463768,-0.00101536908155886,0.00244130228236905,0.00128327816338825,0,9.53819251972021e-05,0.000813134381989045,0.00319693366911267,0.00163335518797325,40.3,-0.1,40.6,7.30720231476474,5.55295958492162,5.98896141688986,6.36302810354046,5.53733426701854,7.15461535691366,5.4510384535657,5.88887795833288,6.07073772800249,5.53338948872752,NA,0.0184792289995155,NA,0.0121542105401176,-0.000279544510890517,0.0103311260000001,-0.00058113523965897,-0.000829021031024446,0.00384427904615414,0.00210747371374431,0.00238049813318186,0.00111659327032547,0.00170169431275458,0.000254372212761034,-0.00216643973948472,-0.000247625000000001,-0.00156682541063091,0.0038461585874785,0.00477895499999992,0.000923645212867807,-0.11,0.0700000000000003,0.14,0.11,0.13,0.17,0.180000000000001,0.17,0.119999999999999,1.19,0.68,1.19,1.49,1.69,1.6,1.94,2.64,NA,-0.000345466901949365,-0.000144728792581539,-0.000179633189511197,-0.001768347056742,0.00278940208757872,-0.00279720462106114,-0.00310077767824835,0.00640000546134178,0,0.0201011793210877,-8.8577489805175e-06,0.00389105549296653,-0.011913707764819,-4.92471344424317e-05,0.00269905696916517,-0.00252838242453102,0.00341864441967399,-0.00298943339663849,-7.93496502637936e-06,-8.65055644760915e-06,-0.000277803109502539,0.00172360784040126,-0.000948398627467206,-0.000372930068804234,-1.189067711449e-05,-0.00275789207225263,0.0036563112031105,NA,-0.00137422415809318,0.0141999901295087,0.00304197831570541,0.000981744153998321,13.256
"107",1967-11-01,0.00629180114807504,0.00628830767981192,0.00681318251994112,0.0265794771367247,0.023232468934788,0.0141993501382971,0.0160840194998846,0.0196859852777185,0.0210348571487526,0.0543669279131911,0.00773795230507535,0.0259455982195518,0.0110620855907233,0.0151539530238001,0.0186356818906663,0.0181322960231785,0.0267288158353471,-0.00707663973325934,1.1648,-27,0.0164756930000001,-3.83668510455237e-05,0.000985510414302837,-0.1,0.200000000000001,-0.0293276150945196,-0.0610795069657808,0.0374264055191169,0.0465200156348926,0.0222231367847101,-0.0496555904458607,0.00719189426323119,0.00991441587709652,0,0.00931357190469662,0.0103396198495478,0.0163960622891999,0.000860215106808226,0.00585511975238973,0.00567965299923756,0.00450436923363817,0.00577635957688472,0.00414079266603196,0.00454215118659818,40.5,0,40.6,7.33823815006559,5.52146091786225,5.99146454710798,6.45047042214418,5.54517744447956,7.16780918431644,5.42934562895444,5.87493073085203,6.13556489108174,5.52545293913178,NA,0.0137239116005148,NA,0.00367660578456608,0.00862974260443217,-0.0309933769999999,-0.000572657095972318,-0.00100448434661971,-0.000130072840974549,-0.00175701875508949,-0.0188851992263097,-0.0175727388683316,0.00144537520411081,0.000526677794505659,0.00553545801169353,-0.000249600999999988,-0.0318633582636485,-0.0321822019597029,0.0988283239999999,-0.0295631983588804,0.25,0.21,0.170000000000001,0.18,0.24,0.21,0.27,0.25,0.2,1.15,0.6,1.12,1.48,1.65,1.62,1.94,2.59,NA,-0.00480281702754071,3.61841619200831e-05,-0.0445987591852764,0.00158235245004941,-0.00278940208757872,0.00278940208757872,0.00309119256967261,-0.0096102810915899,0,0.0331801872918489,0.00294540663893095,-0.00195119067513971,0.0118607178064032,-0.00351477111464593,-7.26530345351861e-06,-6.28138730762728e-06,-0.0068728792877617,-8.75323322535593e-06,-7.89044900662006e-06,-8.59989422075103e-06,0.00058190390739643,-0.00210857475337978,0.0024766501813005,-8.19230391400083e-05,0.00340699765460184,0.00264831624018869,-1.33199246095117e-05,NA,-0.000237259193862194,0.00156237393012582,0.00210077035693068,-0.0161618799550585,17.4791
"108",1967-12-01,0.00276544343904561,0.00270389584280473,0.0132535862415963,0.0219909685210986,0.0283110546435417,0.0107133509705446,0.00909881602118734,0.0122646136726856,0.0161977950868937,0.039236618476941,0.00672260868770014,0.00990388498977302,0.0130793724583196,0.0102086769053211,0.0225635560451294,0.0100661309901793,0.00245250019663423,0.013223642061543,0.469400000000007,26,0.024887855,0.00382941712016382,0.00462158354575593,-0.1,-0.300000000000001,-0.0388398333162643,0.0164387263431607,-0.0102565001671886,-0.0602188599930544,0.0689928714869517,0.0237165266173172,0.00294903771281874,0.00186224022205117,-0.00102511541524475,0.000298998357736835,0.00222160602342569,0.00235934773691504,0.00200429558865167,0.00348331266573609,0.00313300221884916,-0.00114003432449827,0.0066485322371328,0.00475662859739501,0.00341442926684365,40.2,0.1,40.7,7.17625453201714,5.26269018890489,5.86929691313377,6.25190388316589,5.48893772615669,7.18159194461187,5.48063892334199,5.88332238848828,6.08904487544685,5.61677109766657,NA,0.0888113359908491,NA,0.0137909547579529,0.00697444415543558,-0.030993378,0.000526465732390236,0.00111081525650825,0.00389484426154141,0.0118851750250375,0.0231587777461564,0.0197484333880073,0.0122564880351268,0.00140292891378291,-0.00296079088705792,0.000116509999999986,0.0280929306716544,0.0292989707456179,-0.0872974539999998,0.0307258448479155,0.38,0.279999999999999,0.239999999999999,0.24,0.0999999999999996,-0.0300000000000002,-0.0499999999999998,0.12,0.21,1.05,0.46,0.98,1.2,1.24,1.19,1.68,2.42,NA,-0.000509341802505503,-0.000434296380396937,-0.100912287611467,0.00482465214957549,0.00278164296187677,-0.00278940208757872,0.00306267300470564,0.0191900050073177,0,-0.0532813666129366,-0.00297166679833127,0.00385725286649885,-0.00888894741724577,0.00344217846824924,0.00267015147567351,0.00248441129292098,0.00682596507040012,-8.7016676744156e-06,-7.84630654715457e-06,-8.54967575447674e-06,-0.00172098055964787,-0.00514154387319099,-0.00297733466761407,0.000205358088988472,-0.00344218352396064,-0.00272038883173442,0.00360341724226632,NA,-0.000682237348105019,0.000894484767114179,0.00977008527435608,-0.00890132433799096,12.0195
"109",1968-01-01,0.00549885088030599,0.00491876266195312,0.00636683595186893,-0.0100809437038958,-0.0181906928549296,-0.0010785019236752,-0.00465273578104952,-0.00699489104347162,-0.0135216657250892,-0.0298864342425982,-0.00629537419526649,0.00435571412450342,0.0043830318196072,0.0114547258280342,-0.00555100109592832,-0.00222502880158304,0.00686846418198961,-0.00437511388093048,-0.596000000000004,70,0.075304485,-0.0117000866947059,-0.0102948842623558,-0.0999999999999996,0.800000000000001,-0.102888326512437,-0.0175443096509103,0.0364412791622559,0.0763222675596333,-0.0259754864032606,0.0213147781314298,-0.00143600814481104,-0.00546026746803641,-0.00445435034938058,-0.0408842784728147,0.000831831463464994,0.00181110255064887,-0.000715358782921172,0.000534818954252003,-0.00359231478912392,-0.000665620715871285,-0.0060756641353592,0.00252764747530243,0.00501509827532587,39.9,0,40.4,7.22983877815125,5.36129216570943,5.88332238848828,6.24416690066374,5.67675380226828,7.07242190053737,5.19849703126583,5.80814248998044,6.02586597382531,5.52545293913178,NA,-0.0573561080409544,NA,-0.00165575405389973,0.00637927868072019,0.030993378,0.000518632624689985,-0.00194135608988155,0.00200640823272114,-0.022103724621898,-0.00280924039325692,0.00034209353771748,-0.013322311572157,-0.00122950015200018,-0.0181905058695433,-0.00354238400000001,-0.0027319550458218,-0.00772950708226716,0.0189040629999999,-0.00269857499224546,0.0899999999999999,0.04,0.0300000000000002,-0.25,-0.28,-0.21,-0.17,-0.0200000000000005,-0.0899999999999999,1,0.4,0.64,0.83,0.94,0.93,1.57,2.24,NA,0.0060950458810165,0.000760171052987424,0.00116293571274029,0.00406429526767059,-7.71607915162065e-06,0,-0.00615386557437825,-0.0159593795637782,0,0.00938974034983886,-8.65055644760915e-06,-0.00195095909684717,0.00588236990306656,-0.00347809865360116,-0.00269171458550632,-0.00498754151103942,-0.00343037606926178,0.00291960922264112,0.00277384042839435,-8.49989587559108e-06,0.00298313919500748,0.00672891265004516,0.00443820205834422,0.000916820571276844,0.0101065608451085,0.0157200632224701,0.00709075462564002,NA,-0.00134679183759978,-0.0102093546097599,-0.0214775663191098,0.00208604087506625,13.2793
"110",1968-02-01,0.00755746356654718,0.00814455184226404,0.00101183072144462,-0.00315671469946111,0.0117428726378215,0.00357893064991899,0.0057630959139443,0.00518619230775519,0.00532888966612699,0.0157820233058112,0.00115820287979762,0.000913883139549654,6.28840932037633e-05,0.00381922203453122,-0.00785767168255669,0.00439150965563861,0.01334182365007,0.0170478100396254,-0.00229999999999109,-40,-0.0593708740000001,0.00836932385763944,0.00705670277555903,0.0999999999999996,-0.700000000000001,0.159427736928102,-0.0674927330350021,-0.0721218741820921,-0.0797765024277206,-0.0596382663197312,-0.0234477330815714,0.00613347791684404,0.00908395218700164,0.00274348594575091,0.0563102740710697,0.000775752241484184,-0.000271456365055656,0.00243013485329158,0.00468967909566587,0.00656340599310035,0.00515489511389866,0.00709684646136566,0.00409384920681255,0.00211747845179211,40.4,0,40.8,7.32646561384032,5.35185813347607,5.91889385427315,6.46458830368996,5.69035945432406,7.20191631753163,5.41164605185504,5.9427993751267,6.13122648948314,5.62401750618734,NA,0.00603546299804592,NA,0.00396921369455328,0.00552318079141934,0,-0.00327268730070251,0.000730128663159135,0.00277643439047193,-0.00541894713152224,-0.0304974988238795,-0.0351712395196742,-0.00421708807212529,0.000912588330243658,0.0235751744849395,-0.000187145,-0.0461893824693744,-0.0473702222308496,0.156756963,-0.0437736260143136,0.11,-0.0999999999999996,-0.0199999999999996,-0.0700000000000003,-0.0199999999999996,0.0499999999999998,0.0299999999999994,-0.0700000000000003,-0.04,0.79,0.27,0.46,0.7,0.88,0.85,1.39,2.09,NA,0.0010122389748084,-0.000144973499788925,4.15084158371659e-05,0.0023938875256891,-7.67338983465038e-06,0.00555556984460193,0.00306278953054617,0.00635930583475908,0,0.0517844830193148,-8.59989422075103e-06,0.00189548398019657,-0.00295411012397784,-1.18090941838567e-05,-7.11113639528804e-06,0.00248447332766144,-1.14910168980131e-05,-0.00294540934906395,-0.00279711816673034,-8.45054949705215e-06,-0.000498022953214328,-0.00253151037574018,-0.00115334924810817,0.000550351071792132,-0.0101636322814407,-0.0341597567031331,-0.0107847615420396,NA,-1.79689514379078e-06,0.0116475746486646,0.00787907770894591,0.00094706909832265,16.5676
"111",1968-03-01,0.00847433243516882,0.00488390873534428,0.016625583046173,0.00741470204527417,0.0238277601696915,0.00311676939691719,0.00261680186472768,0.00314715593893,0.00592263644833046,-0.00213317465260543,0.00952795969460318,0.00862079986207265,0.00381708163229133,0.000236444630498323,0.00428760917656579,0.00158727730744879,0.0114664539700082,-0.0058076373931204,-0.246100000000013,68,0.0694936930000001,0.000332298100012451,0.00199192671832904,-0.0999999999999996,-0.199999999999999,-0.0351122055765769,-0.0749276070067664,-0.0459097013040779,-0.0754397076015758,0,-0.0766479229029731,0.00118950277946261,9.04240890395869e-05,-0.00222850867919888,-0.00265291238863874,0.000719802915828183,0.000361925447307954,0.00128415513116842,0.00172807274321585,0.0014442631068885,0.00223710215393957,0.00251931485596657,0.00282441738051098,0.00194412807947941,40.3,0,40.8,7.2902928824466,5.19849703126583,5.92425579741453,6.44094654063292,5.64544689764324,7.22256601882217,5.6937321388027,5.80513496891649,6.11809719804135,5.65948221575962,NA,0.0437744892003114,0.203656663609936,0.0136806747669134,0.00420710370286947,0,0.00215397231287984,-0.000407015519565235,0.00231854293340117,0.0117619355878169,0.00784770838587656,0.0014993914823643,0.00539453516348853,-2.74127624297904e-05,-0.00389929140818435,-0.00077722899999999,-0.0184613784124084,-0.0159921398992138,0.0715888570000001,-0.0168580201599533,0.34,0.14,0.19,0.16,0.17,0.17,0.180000000000001,0.0100000000000007,0.0499999999999998,0.59,0.12,0.28,0.53,0.71,0.69,1.06,1.8,NA,-0.00396277359424269,-0.000144718320127524,-0.00395101264667996,-0.00230170888341524,-7.63105381107465e-06,-0.00278931635171142,-9.35204365637432e-06,-1.00781561003238e-05,0,-0.0459067512383653,-8.54967575447674e-06,-3.27783473550447e-05,-0.00292825977908873,0.0033954299736112,-7.07336136729353e-06,-6.15731319397739e-06,0.00334993419710372,-8.49989587559108e-06,-7.67338983465038e-06,-8.40163159709917e-06,-0.000809039070468476,0.000382709775706758,-0.001921799290594,-0.000446619606660814,0.00331660447290716,0.0262126950106012,0.00351476561872466,NA,0.00222389322933125,0.0054237125938279,0.00267522443036583,-0.000728112590285157,19.547
"112",1968-04-01,0.00448235768645233,0.00302241130470193,-0.00371769011829537,-0.00198605593070411,-0.00228246521419884,0.00144586279925951,-0.00254744527550299,-0.00503114591706533,-0.00168776078986621,0.000940054751983777,-0.00260498414970289,-0.00496040595019176,0.0076076840513557,0.00657906411443676,0.0211032475455259,0.000979864980934497,-0.0124220516198572,-0.0150889426187977,-0.296199999999999,55,0.0905955549999999,0.00017888401974453,0.00241155542869009,-0.2,0.199999999999999,-0.139519694311959,0.0878613557913344,-0.128748982744308,-0.0938187552176544,-0.183439499895296,0.0192801507454998,0.00387094386999642,0.00397058681649831,0.0235743979316201,0.0038297292352496,0.00353611065188097,0.00415275490721712,0.00256337366225168,0.0038221532308409,0.00552968874845838,0.00304825589960345,0.00663914883410044,0.00281646250957479,0.00303541548408504,40.1,-0.3,40.3,7.34858753092759,5.41164605185504,5.95064255258773,6.45362499889269,5.73979291217923,7.15929190479756,5.49306144334055,5.79909265446053,6.10031895202006,5.58724865840025,NA,-0.0408249031768957,-0.161782591162622,0.00307392436890375,0.00836147837917167,0.010331125,0.00159041152345818,-0.000587434850540802,0.00179960200248441,0.00180564972436059,0.00371262203786316,0.0140907132944521,0.0089521619072741,-0.000432261051449778,0.00122405878228893,3.99660000000024e-05,0.0712576749575238,0.0758926465556877,-0.213808712,0.0717758858993784,0.71,0.17,0.21,0.16,0.13,-0.0699999999999994,-0.100000000000001,0.0999999999999996,0.12,0.05,-0.38,-0.27,-0.05,-0.07,-0.12,0.45,1.21,NA,0.00156855540556533,0.000615736362807873,0.000874726703697037,-0.00424903650546569,0.00273589687856157,0.00274340231807901,-0.0030534374868898,-1.00144709107575e-05,0,-0.0777878291121223,-8.49989587559108e-06,-3.2406215514591e-05,-0.00292825977908873,-0.00343037606926178,-7.03588653916398e-06,-0.00247831601446746,-0.00338394529606223,-8.45054949705215e-06,-7.63105381107465e-06,-8.3531372299106e-06,-0.000168767066492048,-0.000744931107893088,0.00111750093022644,-0.000863481726862236,-4.41505976958023e-05,-0.0105055658052433,-0.0035522251156479,NA,-0.00134273551798181,0.00445504134320629,0.00382078454603274,-0.0133710759656971,19.5401
"113",1968-05-01,0.00523359197841522,0.00613182437019688,0.00684973499942965,0.00698366815093721,0.00638526490273073,0.0111534990763613,0.00855550983895226,0.00928688281229872,0.00533908086212653,0.0125939230715777,0.00243557196499466,0.0149184688255071,0.015102362769869,0.0171569297493579,0.019596371941212,0.0125571468500425,0.0128316430581292,0.0331167232657634,0.714200000000005,11,-0.00983434500000002,0.00734487794395733,0.00719996780727605,0,-0.5,0.0873014927478515,-0.138886157762182,0.00507615303186082,0.0596598364063352,-0.0912914202094068,0,0.00142003455612105,0.00215914797569638,0.000167602447388226,-0.00323958463269847,0.00324881208636008,0.00251934630285433,0.00439935428916982,0.00105789796743849,-0.00204166580051535,0.00278870286792632,0.0022080958019508,0.00312012733624201,0.00227053034515734,40.5,0.6,40.9,7.24992553671799,5.36129216570943,5.85220247977447,6.3578422665081,5.59842195899838,7.16780918431644,5.38449506278909,5.91079664404053,6.07534603108868,5.61677109766657,NA,-0.018829353739811,-0.252989686337859,-0.00632560622167055,0.00889132455251662,0,0.00156226805095194,0.0012780074701757,0.0030134988983388,-0.00455450137205382,-0.00951203927839028,-0.0109490102753254,-0.00867293309218642,-0.000343869432283483,-0.00120806977234711,-0.000342492,0.0227352977476523,0.0245991590133672,-0.055996618,0.0219559785103232,0.350000000000001,0.37,0.28,0.34,0.43,0.35,0.23,0.0599999999999996,0.0600000000000005,0.07,-0.45,-0.28,0.03,-0.07,-0.24,0.16,0.92,NA,-0.00300085634116609,-3.64366200216182e-05,-0.005259874368432,-0.00203854777786698,-0.005494519317641,-0.00550965581096952,0,-0.00948869534201613,0,0.00563298257928269,-8.45054949705215e-06,-3.20403851286066e-05,0.00292825977908873,-1.14910168980131e-05,-0.00264900817157709,0,-1.11856197668736e-05,-0.00290275965796161,-7.58906718933972e-06,-8.30506151938692e-06,0.00056787294392624,0.000382605366405997,0.000863985042197868,0.000409169723950331,-4.3569662450782e-05,0.00773522763060486,0.00347809338352612,NA,0.00132221943593791,0.00123737851945016,0.000553681800790073,0.0117637179689964,13.1569
